episode,loss,average reward,conflicts,LoS,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
1993,,0.2603307768924527,51,27,149,8,0,129,36.43,0.1
1994,1.2079718112945557,0.18650974045306457,51,30,128,8,0,119,36.5,0.1
1995,,-0.10338173531840854,51,34,92,6,0,105,37.9,0.1
1996,1.586061716079712,-0.17085824904265254,50,39,106,9,0,109,41.7,0.1
1997,,-0.06488993036990992,51,38,109,4,0,128,38.74,0.1
1998,1.744675636291504,-0.5409774148255972,50,46,86,6,0,98,41.24,0.1
1999,,-0.3092371038569858,50,43,112,7,0,98,39.06,0.1
2000,1.7736632823944092,0.16034850883979684,50,30,123,9,0,122,41.69,0.1
2001,,0.32616557399744694,50,30,133,11,0,159,42.42,0.1
2002,1.0940048694610596,0.23731453919263884,50,34,142,8,0,152,32.07,0.1
2003,,-0.171351429879402,52,40,114,9,0,113,37.18,0.1
2004,1.3767788410186768,0.20543492311317527,50,37,149,7,0,156,37.53,0.1
2005,,0.28872677324044055,50,32,137,6,0,158,38.91,0.1
2006,1.9961254596710205,0.1778249389816212,50,34,152,12,0,125,41.93,0.1
2007,,0.051932944452910225,51,35,128,6,0,114,35.9,0.1
2008,1.3544678688049316,0.0917481527015987,51,38,130,13,0,141,38.86,0.1
2009,,-0.28069238514619443,50,39,95,7,0,97,38.67,0.1
2010,1.6205379962921143,0.4291980024150696,50,23,145,7,0,151,35.91,0.1
2011,,0.3458184732751876,50,28,151,12,0,137,45.01,0.1
2012,1.5465186834335327,0.14102913588343102,50,39,150,6,0,155,40.8,0.1
2013,,0.027338705246887814,52,35,119,11,0,118,37.31,0.1
2014,1.6083048582077026,0.11066690966519858,50,29,98,6,0,122,38.3,0.1
2015,,-0.1352995980341916,50,33,102,2,0,98,36.99,0.1
2016,1.1906116008758545,0.19059147102194002,51,37,145,13,0,145,36.59,0.1
2017,,0.07226566467051432,51,37,134,10,0,128,37.07,0.1
2018,1.3040082454681396,-0.06175489983324846,51,37,100,12,0,118,37.51,0.1
2019,,0.11436038889359737,51,35,155,2,0,107,48.4,0.1
2020,1.8327637910842896,0.22056301538119494,51,36,149,11,0,163,35.55,0.1
2021,,-0.3104824729985465,50,37,99,5,0,90,36.29,0.1
2022,1.3605036735534668,0.17102842165096582,50,31,117,5,0,132,42.4,0.1
2023,,-0.41459507726805833,53,46,120,8,0,91,34.84,0.1
2024,1.5599316358566284,-0.17221203720339642,51,38,111,3,0,101,44.28,0.1
2025,,0.13340999817745172,50,38,126,10,0,152,43.3,0.1
2026,1.9144182205200195,-0.28901937546139017,51,32,79,8,0,86,37.54,0.1
2027,,0.14916367917441858,50,37,134,11,0,141,37.15,0.1
2028,1.4759774208068848,-0.27539102570724,52,38,95,2,0,98,40.04,0.1
2029,,-0.5016235155559171,50,46,110,5,0,86,37.42,0.1
2030,1.035565972328186,-0.12484169302100387,50,52,148,5,0,160,43.19,0.1
2031,,-0.2975839362591622,50,37,89,14,0,76,37.91,0.1
2032,1.36444091796875,-0.011122516342317045,51,39,141,4,0,114,36.17,0.1
2033,,-0.13370879819915094,52,37,98,9,0,114,40.87,0.1
2034,1.8238205909729004,0.11065608997649898,50,40,144,8,0,153,36.53,0.1
2035,,0.24935689392072233,52,33,147,10,0,160,35.68,0.1
2036,1.4025816917419434,-0.019355274585451315,50,38,119,12,0,118,37.33,0.1
2037,,0.4087978521271128,50,25,151,17,0,148,45.74,0.1
2038,1.3113075494766235,0.0750401454772569,51,37,110,8,0,155,38.29,0.1
2039,,0.02249333101926869,52,47,148,10,0,163,54.38,0.1
2040,1.3809006214141846,-0.10464139441735931,51,34,107,10,0,92,39.14,0.1
2041,,0.030154913538086987,51,41,130,10,0,140,40.99,0.1
2042,1.3746604919433594,-0.20314477895710692,50,39,93,5,0,123,36.36,0.1
2043,,0.02592398910872858,53,35,132,3,0,119,38.34,0.1
2044,1.2791792154312134,0.3042693722046747,50,30,146,11,0,164,42.04,0.1
2045,,0.1726839531528595,51,44,167,8,0,197,59.42,0.1
2046,1.3612642288208008,-0.23418967325596046,51,33,88,2,0,80,37.67,0.1
2047,,-0.2878085834235889,52,44,107,5,0,122,36.64,0.1
2048,1.6691216230392456,-0.05752724325724581,53,39,112,7,0,121,39.24,0.1
2049,,-0.303149903455493,52,49,130,6,0,111,38.25,0.1
2050,1.0272871255874634,0.27698832302029847,50,27,118,11,0,122,35.76,0.1
2051,,-0.4440765911557039,52,45,103,8,0,96,38.06,0.1
2052,1.8469290733337402,-0.05963730291522642,51,40,142,6,0,119,44.07,0.1
2053,,0.2975146245350851,51,36,169,17,0,165,37.49,0.1
2054,2.0645666122436523,0.12058992211484765,52,43,151,12,0,167,33.53,0.1
2055,,-0.14589307196497658,50,31,87,6,0,101,32.95,0.1
2056,1.5699596405029297,0.32399978762685383,51,31,151,11,0,152,37.46,0.1
2057,,-0.37543036965823257,51,35,82,12,0,78,36.54,0.1
2058,1.827376365661621,0.27074188679805916,51,32,149,12,0,139,36.77,0.1
2059,,0.003180304988847095,51,36,112,11,0,113,36.13,0.1
2060,1.4527437686920166,0.15932195574115005,55,41,149,13,0,167,38.86,0.1
2061,,0.1997366582229341,52,36,145,16,0,141,39.91,0.1
2062,1.3738253116607666,0.059761217864905354,51,46,163,17,0,157,45.13,0.1
2063,,0.1326633499191244,50,31,132,8,0,130,42.63,0.1
2064,1.1437844038009644,-0.6342832178099299,51,43,86,7,0,85,41.24,0.1
2065,,0.45284173540680495,53,23,139,11,0,148,41.44,0.1
2066,1.6559979915618896,-0.2918179065554149,50,37,94,6,0,95,44.29,0.1
2067,,-0.43426759556175326,54,45,96,6,0,103,47.44,0.1
2068,1.4155610799789429,-0.2236816776608455,52,42,106,10,0,109,39.18,0.1
2069,,0.09548248539019794,51,37,156,11,0,123,37.42,0.1
2070,1.55604887008667,-0.09737690993021045,50,36,113,5,0,99,34.81,0.1
2071,,0.06886338368149349,53,37,134,13,0,132,38.69,0.1
2072,1.4631884098052979,-0.16981000238963592,50,40,108,6,0,115,41.61,0.1
2073,,0.23442002544047727,50,40,161,10,0,186,42.01,0.1
2074,1.6142985820770264,0.08644552391081624,50,35,115,8,0,127,38.54,0.1
2075,,0.23784138379239755,50,27,108,9,0,119,36.33,0.1
2076,1.2864298820495605,0.1630454396242397,50,37,161,7,0,163,44.21,0.1
2077,,-0.7305160999945106,50,40,65,9,0,71,36.49,0.1
2078,2.010958433151245,0.07710517880489498,51,32,118,9,0,114,40.13,0.1
2079,,0.49501438353878857,50,34,263,18,0,246,38.59,0.1
2080,1.4386159181594849,-0.37203712295217856,52,50,106,10,0,120,38.81,0.1
2081,,0.3148762049999519,50,34,155,10,0,177,40.01,0.1
2082,1.292251706123352,0.5389275066369797,50,27,193,17,0,189,45.21,0.1
2083,,-0.2267064093858756,52,50,124,14,0,129,36.15,0.1
2084,1.301250696182251,-0.3450453717332607,50,48,119,4,0,114,43.98,0.1
2085,,0.2693292606035568,50,30,136,10,0,145,39.95,0.1
2086,1.615562081336975,0.06597761494556129,50,34,113,13,0,119,46.9,0.1
2087,,0.07663128349913986,50,34,134,5,0,122,49.28,0.1
2088,1.1676087379455566,-0.43074617176679814,52,42,111,2,0,81,36.58,0.1
2089,,-0.08068933128788053,50,34,101,6,0,100,38.89,0.1
2090,1.2146326303482056,0.45362714468966375,50,24,153,7,0,165,38.89,0.1
2091,,0.22991339947262582,51,35,147,11,0,140,38.48,0.1
2092,1.2849197387695312,0.29193836057082984,50,33,162,11,0,146,38.43,0.1
2093,,-0.14136785359594026,52,44,121,11,0,121,40.46,0.1
2094,1.4658913612365723,-0.045226030886547225,51,40,123,8,0,116,40.66,0.1
2095,,-0.05718042297147674,51,41,130,10,0,116,37.36,0.1
2096,1.666455626487732,0.16970360576384844,51,34,143,12,0,123,34.38,0.1
2097,,-0.47799908608002534,50,40,85,4,0,86,36.83,0.1
2098,1.4267795085906982,0.3374407675482547,51,28,129,7,0,151,36.21,0.1
2099,,-0.1522333715034319,50,35,95,6,0,102,34.83,0.1
2100,1.9011714458465576,-0.34106959497843414,50,44,102,10,0,104,36.07,0.1
2101,,0.13388546173824492,54,35,129,8,0,134,35.4,0.1
2102,1.3511244058609009,-0.07039306688048846,52,39,119,6,0,132,36.97,0.1
2103,,0.05680304430938926,50,41,158,16,0,135,40.96,0.1
2104,1.5723950862884521,0.3988184704762347,50,37,217,9,0,197,39.02,0.1
2105,,0.13225656253723683,51,35,136,8,0,131,37.01,0.1
2106,1.5327852964401245,0.1649578655393786,50,30,117,5,0,121,38.93,0.1
2107,,0.19088499062106742,50,37,166,10,0,145,38.92,0.1
2108,1.2604358196258545,0.28586879592967535,50,34,137,13,0,172,46.0,0.1
2109,,-0.08798335696017615,52,34,94,5,0,122,37.74,0.1
2110,1.5143711566925049,0.5088203390151601,50,24,155,10,0,197,34.4,0.1
2111,,0.1659478845998587,50,28,123,8,0,106,45.49,0.1
2112,1.2534313201904297,0.16820676620259112,51,35,150,5,0,139,43.56,0.1
2113,,0.03456108937824864,52,31,102,5,0,121,36.6,0.1
2114,1.1461374759674072,0.2770344994922248,51,28,139,7,0,140,46.72,0.1
2115,,0.15888047312105275,50,39,137,11,0,160,39.66,0.1
2116,1.384835958480835,-0.5679018547144008,50,46,88,7,0,90,38.77,0.1
2117,,0.0056270681302018274,50,37,113,11,0,129,39.77,0.1
2118,1.7182445526123047,-0.024495192081060626,50,42,138,9,0,131,38.99,0.1
2119,,0.47885924190644613,51,20,128,15,0,135,34.19,0.1
2120,1.4209916591644287,-0.02087414267183494,51,31,99,10,0,100,30.98,0.1
2121,,-0.21611443140458225,51,41,110,5,0,109,41.58,0.1
2122,1.4265388250350952,-0.6067134262874816,51,43,79,3,0,89,33.75,0.1
2123,,-0.3111195863822217,50,38,89,10,0,88,40.31,0.1
2124,1.8505820035934448,0.06545644159283513,51,24,88,6,0,91,36.41,0.1
2125,,0.046176875847949356,50,46,166,9,0,149,40.0,0.1
2126,1.7300442457199097,-0.520042510788863,51,41,86,5,0,81,38.06,0.1
2127,,-0.10634123891074874,51,35,94,16,0,101,37.7,0.1
2128,1.5599017143249512,-0.3551432742081004,53,37,89,6,0,85,34.56,0.1
2129,,0.16086051985886435,50,41,145,8,0,172,46.66,0.1
2130,1.4314019680023193,0.30867919617257017,50,34,167,10,0,168,42.81,0.1
2131,,-0.5675879083779473,50,38,82,8,0,66,38.3,0.1
2132,1.2991127967834473,0.4121477305865681,52,24,135,11,0,139,42.29,0.1
2133,,0.3454166713952725,51,34,177,10,0,186,39.5,0.1
2134,1.4072024822235107,-0.00896124391172874,50,38,120,11,0,136,41.12,0.1
2135,,0.26081458517853756,51,37,167,15,0,161,37.79,0.1
2136,1.6280081272125244,-0.029889665268284276,51,26,91,8,0,76,41.6,0.1
2137,,0.28113721546802445,51,44,210,10,0,211,40.95,0.1
2138,1.3036311864852905,-0.008244967220285384,50,30,96,7,0,102,36.31,0.1
2139,,-0.6602161647522781,51,43,93,3,0,69,35.83,0.1
2140,1.6944752931594849,-0.30662746881359804,50,42,91,10,0,104,38.75,0.1
2141,,0.03797532514412743,50,34,107,10,0,117,36.41,0.1
2142,1.130840539932251,0.13524034771965576,51,33,110,7,0,128,41.84,0.1
2143,,0.2648120209568391,50,33,150,6,0,158,35.83,0.1
2144,1.8234045505523682,0.19769261159256912,51,33,141,11,0,133,41.76,0.1
2145,,-0.06288629188657532,50,40,120,12,0,113,47.18,0.1
2146,1.4146513938903809,0.16439120034284446,53,38,149,15,0,160,37.63,0.1
2147,,-0.19234678733304475,51,40,108,6,0,118,39.28,0.1
2148,1.324711561203003,0.30538465783858704,50,27,149,3,0,134,34.61,0.1
2149,,-0.1415054273006275,51,35,98,7,0,98,37.0,0.1
2150,1.4661293029785156,0.20430286187812563,51,39,175,21,0,172,41.33,0.1
2151,,0.24081410935266304,53,31,151,10,0,123,38.29,0.1
2152,1.3157460689544678,0.11259932423884464,50,35,134,14,0,118,38.68,0.1
2153,,0.12789657866303136,51,30,133,8,0,107,37.92,0.1
2154,1.8626351356506348,0.2607177899711968,50,39,180,11,0,171,45.66,0.1
2155,,0.29697110631317697,50,39,165,16,0,188,41.95,0.1
2156,1.606964349746704,-0.20048508360586764,51,38,118,5,0,105,35.17,0.1
2157,,0.09378363300119327,51,38,134,10,0,136,42.29,0.1
2158,1.6457228660583496,0.030780586886268346,50,38,134,6,0,122,39.26,0.1
2159,,-0.4181748092173138,51,32,79,6,0,70,33.19,0.1
2160,1.4613218307495117,0.3248251987294222,53,28,143,13,0,143,41.5,0.1
2161,,-0.4645913064236018,51,42,99,3,0,90,39.62,0.1
2162,1.6663316488265991,-0.13505277942570984,50,39,126,8,0,106,39.22,0.1
2163,,0.26133076050105425,50,27,111,10,0,131,38.6,0.1
2164,1.1062862873077393,0.0906852832157175,52,34,122,13,0,116,37.59,0.1
2165,,0.009463638715409575,53,38,130,8,0,128,43.38,0.1
2166,1.3900032043457031,0.39284680545905565,50,27,146,9,0,156,56.43,0.1
2167,,-0.07051354221527531,51,41,126,4,0,121,42.69,0.1
2168,1.6017988920211792,-0.15941701211091422,50,44,113,13,0,123,47.5,0.1
2169,,0.2795274461224025,51,34,155,13,0,164,43.9,0.1
2170,1.3330671787261963,0.007182676100062897,51,46,152,6,0,156,39.82,0.1
2171,,-0.3787943293149217,53,40,94,6,0,95,39.12,0.1
2172,1.7614269256591797,0.3292202778170053,50,27,126,9,0,147,37.38,0.1
2173,,-0.06491946659859031,52,39,115,4,0,126,41.86,0.1
2174,1.529821753501892,0.018117902794578578,50,34,100,7,0,121,38.0,0.1
2175,,0.15718051611476694,50,29,119,12,0,109,39.06,0.1
2176,1.5155398845672607,-0.02306266993927773,52,32,106,8,0,109,36.42,0.1
2177,,-0.39749566171550826,51,42,98,3,0,95,40.67,0.1
2178,1.917280912399292,-0.11393218382108664,50,38,99,17,0,107,36.05,0.1
2179,,0.17453083009444187,51,41,172,8,0,156,41.32,0.1
2180,1.4961681365966797,0.49024012326372246,50,23,156,11,0,148,39.47,0.1
2181,,-0.3085177389604836,50,39,87,5,0,99,36.9,0.1
2182,1.642749547958374,-0.192040318152442,50,40,97,11,0,110,34.49,0.1
2183,,-0.16743590938052305,52,46,130,6,0,134,40.37,0.1
2184,1.267246961593628,0.3177577899664187,51,26,130,8,0,123,35.69,0.1
2185,,0.0050298656227551804,51,41,134,10,0,133,45.23,0.1
2186,1.241041660308838,0.4980288610461363,50,28,188,13,0,224,44.29,0.1
2187,,-0.12362827885813524,50,39,114,3,0,109,45.36,0.1
2188,1.5564601421356201,0.15067757718410782,50,34,158,6,0,135,41.11,0.1
2189,,-0.41525019211973163,51,46,93,6,0,112,39.5,0.1
2190,1.6043668985366821,0.20515656851091296,51,32,129,3,0,156,38.39,0.1
2191,,-0.03859774419864139,52,45,140,8,0,139,43.27,0.1
2192,1.6534196138381958,-0.3791139004386977,51,37,96,2,0,79,37.26,0.1
2193,,-0.2863118708142522,51,45,116,8,0,110,40.07,0.1
2194,1.7062424421310425,0.16172116628276714,53,32,134,6,0,121,37.46,0.1
2195,,0.18203287363029175,50,36,159,12,0,140,44.9,0.1
2196,0.8342814445495605,0.11862053946628165,50,36,127,5,0,141,43.61,0.1
2197,,0.10946155285894546,50,35,128,3,0,130,42.6,0.1
2198,1.0335108041763306,-0.36679805826116346,50,38,91,8,0,79,40.04,0.1
2199,,-0.05289311200938919,52,37,125,7,0,101,42.51,0.1
2200,1.6697967052459717,0.11751276150816214,50,33,108,2,0,136,38.88,0.1
2201,,-0.15319147848014386,50,39,109,3,0,106,40.75,0.1
2202,1.5553569793701172,-0.08036512622986416,50,43,125,12,0,124,39.26,0.1
2203,,0.16211193004148328,50,39,155,10,0,151,37.61,0.1
2204,1.369744896888733,-0.12400987486283381,50,45,129,8,0,122,43.51,0.1
2205,,-0.1247558442122843,51,39,103,5,0,130,40.02,0.1
2206,1.2634001970291138,-0.38188760558460305,50,32,81,5,0,62,35.92,0.1
2207,,0.25453079764512804,53,31,131,13,0,135,41.4,0.1
2208,1.2498537302017212,0.15092818269887387,52,35,137,15,0,148,39.44,0.1
2209,,0.29918145235192917,50,29,187,9,0,161,44.43,0.1
2210,1.5477347373962402,0.05966128872091842,50,38,137,5,0,125,40.35,0.1
2211,,0.15844131794845323,50,43,168,18,0,164,40.22,0.1
2212,1.817826509475708,0.12801639911883203,51,34,130,8,0,131,37.46,0.1
2213,,-0.1131920959694801,53,33,88,7,0,117,36.62,0.1
2214,1.3355488777160645,-0.5143510524787417,51,39,72,6,0,86,37.8,0.1
2215,,-0.3008126440011121,53,37,104,12,0,68,37.19,0.1
2216,1.5361874103546143,0.05323605409815832,50,36,129,4,0,129,39.12,0.1
2217,,0.15648597106199516,50,36,139,10,0,147,48.63,0.1
2218,1.0659388303756714,0.1827452454700437,50,28,101,6,0,129,35.14,0.1
2219,,0.018852427593588628,51,39,121,12,0,126,43.05,0.1
2220,1.569434404373169,0.20154612106795258,51,33,144,10,0,143,39.85,0.1
2221,,-0.5431295486872443,50,43,88,1,0,92,39.1,0.1
2222,1.4670801162719727,-0.02194446997409741,54,47,163,9,0,135,43.19,0.1
2223,,-0.5714755816990124,50,42,98,1,0,76,34.52,0.1
2224,1.2440104484558105,-0.00012275718965034987,53,40,119,10,0,145,38.55,0.1
2225,,0.32270400145823797,50,29,148,7,0,132,34.27,0.1
2226,1.7129416465759277,0.16068805609439618,51,36,148,9,0,142,37.08,0.1
2227,,-0.23459650693249331,50,39,117,7,0,98,46.58,0.1
2228,1.1655248403549194,-0.12195243782492148,52,36,102,5,0,114,34.86,0.1
2229,,-0.23619601162600423,52,50,121,8,0,135,37.17,0.1
2230,1.0403845310211182,-0.32472935665048885,50,33,91,4,0,65,36.35,0.1
2231,,0.19491079021553126,51,35,144,13,0,139,39.82,0.1
2232,1.465227484703064,0.35265095936861995,51,36,188,11,0,206,37.42,0.1
2233,,-0.19522913012321919,50,34,97,5,0,87,35.99,0.1
2234,1.1933319568634033,0.07377855758955748,51,33,118,11,0,106,35.47,0.1
2235,,0.2224178052313513,51,35,148,7,0,156,36.35,0.1
2236,1.2970154285430908,0.19265121954769773,50,39,143,15,0,170,35.85,0.1
2237,,-0.24095616025868444,52,42,106,7,0,105,41.01,0.1
2238,1.5878000259399414,0.17017336057631072,50,43,176,11,0,174,37.54,0.1
2239,,0.03330874153670391,50,35,125,10,0,122,43.18,0.1
2240,1.309140920639038,0.47300289132461526,50,25,161,9,0,173,36.52,0.1
2241,,0.005315370060319249,50,42,128,9,0,161,36.97,0.1
2242,1.2388890981674194,-0.061719122370105614,50,41,126,11,0,116,40.44,0.1
2243,,0.14477453373023047,50,24,87,4,0,97,35.34,0.1
2244,1.2664988040924072,0.03391775134514092,50,29,86,7,0,103,36.16,0.1
2245,,-0.049976520854914164,53,33,100,9,0,97,41.72,0.1
2246,1.2395756244659424,0.11485851961945874,53,33,129,9,0,121,36.84,0.1
2247,,0.03367942241021377,51,38,128,11,0,134,38.15,0.1
2248,1.7203612327575684,-0.30884134735984103,52,36,75,5,0,102,37.01,0.1
2249,,0.03031857596537602,50,35,98,10,0,140,41.42,0.1
2250,1.4496572017669678,0.23156162964626556,53,30,129,10,0,130,35.07,0.1
2251,,0.030892046642146388,51,37,110,6,0,140,38.56,0.1
2252,1.4977039098739624,-0.1050637845013671,50,37,100,15,0,119,37.01,0.1
2253,,0.2568293757585288,51,33,142,14,0,133,38.09,0.1
2254,1.617238998413086,-0.29058172436263013,50,49,131,8,0,106,41.24,0.1
2255,,0.6396934491834304,50,16,160,11,0,152,38.94,0.1
2256,1.3342710733413696,0.2410363906905236,51,31,151,8,0,142,42.81,0.1
2257,,-0.12796547759635657,51,40,114,6,0,115,35.12,0.1
2258,1.5546702146530151,0.24646618943316895,53,35,145,10,0,160,42.8,0.1
2259,,0.08662538632341295,50,35,136,10,0,113,40.14,0.1
2260,1.5077760219573975,0.15958525969275117,53,40,142,13,0,169,39.25,0.1
2261,,-0.11326191691444394,51,43,124,5,0,122,39.61,0.1
2262,1.356834053993225,-0.05649877038012272,52,45,121,13,0,151,39.43,0.1
2263,,-0.2490422116938404,50,40,98,14,0,105,39.47,0.1
2264,1.4453073740005493,-0.21775791115499057,50,43,124,13,0,99,38.43,0.1
2265,,0.6687212897593034,51,18,200,12,0,195,38.5,0.1
2266,1.7303882837295532,-0.0005133450124881327,51,36,123,7,0,115,40.13,0.1
2267,,0.002259708138271393,50,46,161,13,0,157,47.37,0.1
2268,1.504133939743042,0.0780918174913084,50,33,117,9,0,112,45.24,0.1
2269,,0.21908584001375017,51,35,150,14,0,142,38.99,0.1
2270,0.9533013105392456,0.05263634090585609,52,36,119,8,0,124,45.39,0.1
2271,,0.0647007100915559,51,40,123,7,0,151,42.23,0.1
2272,1.6124920845031738,0.07867775163945853,51,35,124,9,0,120,35.81,0.1
2273,,-0.013708885501110822,52,42,134,9,0,132,45.48,0.1
2274,1.8027901649475098,0.16158801208873408,50,33,132,8,0,121,42.27,0.1
2275,,-0.35039997257798533,52,45,114,7,0,94,37.01,0.1
2276,1.453214406967163,0.4859260042681367,50,33,223,24,0,217,41.85,0.1
2277,,-0.22997524714869835,51,37,98,6,0,96,38.65,0.1
2278,1.1043668985366821,0.2588248136495021,51,35,163,10,0,157,44.11,0.1
2279,,-0.05094317099072981,52,36,108,7,0,120,39.32,0.1
2280,1.554079532623291,-0.07433179286275422,50,47,143,9,0,136,38.79,0.1
2281,,0.18338836121035115,52,38,159,13,0,165,41.73,0.1
2282,1.214942216873169,-0.21698434178046794,50,43,115,8,0,115,48.72,0.1
2283,,0.26024313378627606,53,26,118,5,0,112,42.45,0.1
2284,1.3424584865570068,0.12542139543031336,54,40,142,17,0,161,38.84,0.1
2285,,-0.27891360300702067,54,50,110,10,0,135,40.23,0.1
2286,1.9064677953720093,0.34138148686203496,50,25,123,6,0,141,42.7,0.1
2287,,-0.6326895561886207,52,41,72,9,0,83,40.48,0.1
2288,1.3258183002471924,0.014850674613361332,50,34,95,6,0,130,45.75,0.1
2289,,0.09734180230584968,50,42,141,14,0,168,38.74,0.1
2290,1.7098228931427002,0.061185394644936913,50,40,142,9,0,137,39.4,0.1
2291,,0.09667632562515915,51,38,160,9,0,121,41.88,0.1
2292,1.3553121089935303,-0.34712654509383783,51,41,94,4,0,107,36.86,0.1
2293,,0.10828818330781043,50,33,114,6,0,139,38.45,0.1
2294,1.4537086486816406,-0.04869607891375203,50,41,140,12,0,111,40.19,0.1
2295,,0.3638175150120978,52,30,161,15,0,150,37.96,0.1
2296,1.6509908437728882,-0.13777229412927752,51,40,119,10,0,114,39.44,0.1
2297,,-0.0468595928904704,51,38,104,9,0,140,37.4,0.1
2298,1.445642352104187,-0.45602248602392154,50,42,91,3,0,96,37.48,0.1
2299,,-0.21025375110733718,51,42,118,7,0,95,40.81,0.1
2300,1.3246381282806396,-0.1266446096547066,51,42,125,7,0,111,36.25,0.1
2301,,-0.1540884021377241,50,45,112,9,0,129,44.83,0.1
2302,1.59712553024292,-0.4268698259837501,50,47,108,6,0,96,38.99,0.1
2303,,0.08679736250884752,50,45,156,11,0,165,33.36,0.1
2304,1.263150691986084,-0.6266671279641631,54,56,120,5,0,99,42.17,0.1
2305,,-0.02237809938733755,51,35,124,5,0,107,38.46,0.1
2306,1.4474655389785767,0.06324857210553354,51,32,108,6,0,128,36.83,0.1
2307,,0.20325610670933084,52,33,136,11,0,128,42.17,0.1
2308,1.5535238981246948,0.1957820911323886,50,36,157,7,0,164,44.25,0.1
2309,,-0.23875631338934666,50,46,121,6,0,114,43.08,0.1
2310,1.4755330085754395,0.007846802682169075,52,39,123,8,0,135,38.49,0.1
2311,,-0.11833829358449925,50,42,125,6,0,116,37.21,0.1
2312,1.5134081840515137,-0.3687977166285604,51,42,96,1,0,101,40.97,0.1
2313,,0.17486551072249762,51,36,158,9,0,139,35.69,0.1
2314,1.1690484285354614,-0.08545487883943384,52,39,100,9,0,128,40.0,0.1
2315,,0.16464918443310964,52,36,133,16,0,147,35.27,0.1
2316,1.4818302392959595,-0.07319248750667984,52,47,137,10,0,146,40.61,0.1
2317,,-0.1781972716919385,50,35,99,4,0,95,36.15,0.1
2318,1.5768184661865234,0.06857330413810044,51,39,137,15,0,125,38.86,0.1
2319,,0.30396177114437345,50,34,179,15,0,161,44.06,0.1
2320,1.807359218597412,0.08960289221604026,50,32,116,10,0,117,33.06,0.1
2321,,0.045261293077868824,52,37,120,11,0,120,53.58,0.1
2322,1.8338525295257568,-0.31478543795368746,50,41,95,8,0,108,39.76,0.1
2323,,-0.05456846984264165,52,31,108,5,0,88,38.71,0.1
2324,1.4610390663146973,-0.04196149974982664,51,42,143,7,0,127,41.18,0.1
2325,,-0.29280792460432575,51,41,89,7,0,109,38.86,0.1
2326,1.9103789329528809,0.13517532938279667,50,37,132,13,0,129,39.16,0.1
2327,,-0.08982196370150211,50,39,118,9,0,104,41.58,0.1
2328,0.9340729713439941,-0.016947799338476753,50,41,124,9,0,139,52.62,0.1
2329,,0.056508115846872195,52,37,132,1,0,138,38.99,0.1
2330,1.3521292209625244,0.2404922321815611,50,31,142,12,0,151,38.66,0.1
2331,,-0.024996417947038767,51,33,98,14,0,98,40.1,0.1
2332,1.4899524450302124,-0.11053630394999968,50,46,145,5,0,124,40.7,0.1
2333,,-0.05333376652277713,51,44,133,11,0,124,45.41,0.1
2334,1.424442172050476,-0.8471871982613639,50,44,80,5,0,68,39.05,0.1
2335,,0.0381059327664409,50,30,99,8,0,115,38.09,0.1
2336,1.277461051940918,0.1319399141028306,51,41,148,13,0,156,42.41,0.1
2337,,0.25918349809421354,52,35,176,6,0,165,51.5,0.1
2338,1.5575971603393555,0.3044974772278788,50,34,171,14,0,167,41.9,0.1
2339,,-0.18290695650671157,51,43,109,7,0,124,41.33,0.1
2340,1.1134462356567383,-0.283452491136197,51,48,131,6,0,102,36.96,0.1
2341,,0.34879855172103935,51,32,184,13,0,155,40.71,0.1
2342,1.1046184301376343,0.08205990664994921,50,34,121,9,0,112,37.75,0.1
2343,,0.48295244023124045,51,25,186,12,0,153,44.36,0.1
2344,1.2592955827713013,0.17735516791383157,51,29,123,7,0,113,41.74,0.1
2345,,-0.20708704012435386,50,45,131,7,0,120,49.58,0.1
2346,1.1349821090698242,-0.08696232657248175,51,34,111,6,0,93,36.73,0.1
2347,,0.20823874980952145,51,32,134,5,0,132,38.23,0.1
2348,0.9882749319076538,-0.20136306543810112,51,34,93,7,0,90,39.43,0.1
2349,,-0.025275269993264734,51,41,127,11,0,121,40.21,0.1
2350,1.6054599285125732,-0.33205308954717977,50,38,91,7,0,93,37.17,0.1
2351,,-0.5087258346277572,51,37,73,4,0,79,34.04,0.1
2352,1.5807397365570068,-0.3704156600110576,54,40,80,17,0,92,42.03,0.1
2353,,0.061859579315230076,53,38,135,6,0,126,39.17,0.1
2354,1.349905252456665,-0.495469092517202,51,49,109,6,0,103,34.87,0.1
2355,,-0.050694165975235676,51,38,135,10,0,131,43.13,0.1
2356,1.4288536310195923,0.11137922319271096,51,42,142,14,0,163,41.03,0.1
2357,,0.3022470664872218,51,44,208,17,0,214,44.41,0.1
2358,1.8670895099639893,0.28471903996360576,50,27,140,6,0,136,41.72,0.1
2359,,0.43879432599238455,50,29,194,15,0,181,43.77,0.1
2360,1.7536170482635498,0.0938000354626598,51,38,137,10,0,143,38.41,0.1
2361,,0.12579948364364893,51,43,153,13,0,161,41.79,0.1
2362,1.4642550945281982,0.1863590846975245,50,43,181,13,0,182,48.76,0.1
2363,,0.28105191022159837,51,34,164,9,0,145,41.59,0.1
2364,1.8794041872024536,0.29382889845398785,52,32,147,5,0,151,48.07,0.1
2365,,0.23104582646977417,51,29,115,6,0,131,33.81,0.1
