episode,loss,average reward,conflicts,LoS,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
386,1.1493520736694336,0.49047606511190855,50,16,10,72,0,145,35.51,0.1
387,,0.3828467108248214,52,18,6,79,0,122,34.66,0.1
388,0.9215495586395264,0.40405970843965067,50,19,6,64,0,146,37.07,0.1
389,,0.48185317634837743,50,19,13,63,0,186,34.57,0.1
390,1.121145248413086,0.48744844913195173,50,15,5,79,0,132,33.53,0.1
391,,0.4697243626980896,51,18,12,75,0,155,38.22,0.1
392,1.1473095417022705,0.17101400329595887,51,25,9,46,0,144,37.04,0.1
393,,0.2482621173138027,52,24,9,92,0,114,37.24,0.1
394,1.0880205631256104,0.5049315852769618,50,15,7,75,0,136,36.43,0.1
395,,0.4411889122504942,50,15,4,61,0,124,35.35,0.1
396,1.2116411924362183,0.5039848571073149,51,14,5,76,0,126,33.45,0.1
397,,0.1797362041612048,50,24,8,63,0,126,37.39,0.1
398,1.4847524166107178,0.45350549911754695,50,17,11,88,0,131,36.34,0.1
399,,0.3111418757747198,51,20,7,81,0,115,34.72,0.1
400,0.9233230352401733,0.1713943544939953,50,26,8,98,0,102,32.8,0.1
401,,0.5012929563607392,50,14,7,83,0,121,33.32,0.1
402,1.0670545101165771,0.2506624293181575,50,24,4,61,0,154,36.38,0.1
403,,0.028079767713348098,50,25,6,34,0,125,36.7,0.1
404,0.6589235663414001,0.36556756319735817,50,20,7,78,0,132,34.15,0.1
405,,0.6359736784122915,50,14,12,84,0,212,37.45,0.1
406,0.7820644974708557,0.3611201106187362,50,20,8,88,0,127,36.22,0.1
407,,0.49239955807288965,53,21,6,113,0,181,35.51,0.1
408,1.4149715900421143,-0.03333371791061323,51,25,6,36,0,117,35.02,0.1
409,,-0.030370853662514775,50,26,5,43,0,112,36.4,0.1
410,0.8222716450691223,0.4333493936543459,50,22,8,126,0,143,37.05,0.1
411,,0.369381611944229,51,19,7,84,0,124,36.52,0.1
412,0.9991477727890015,0.11453286448980377,52,35,8,115,0,140,38.5,0.1
413,,0.3335917834155838,51,31,17,63,0,240,41.13,0.1
414,0.9848820567131042,0.3011185321293892,50,21,7,70,0,129,33.21,0.1
415,,0.35801695964957364,54,18,4,61,0,127,34.48,0.1
416,0.8768981099128723,0.2990207877717639,51,21,4,69,0,125,36.09,0.1
417,,0.4704336863223242,53,15,10,77,0,121,35.15,0.1
418,0.8928070664405823,0.44350099159202505,50,18,8,72,0,147,33.32,0.1
419,,0.30511477300755196,50,20,6,43,0,145,33.55,0.1
420,0.7754073143005371,0.3980020979028622,53,18,4,87,0,128,34.51,0.1
421,,0.3535370696403125,50,19,9,67,0,129,33.31,0.1
422,0.8791738152503967,0.394675013325146,51,19,7,85,0,131,36.78,0.1
423,,0.40883999878861343,50,18,7,59,0,148,36.23,0.1
424,0.6895512938499451,0.23405699639747515,50,19,2,56,0,117,36.5,0.1
425,,0.35118459812176134,52,22,6,68,0,154,35.15,0.1
426,0.8914014101028442,0.20254945529718016,54,31,3,90,0,176,35.0,0.1
427,,0.44090022000825274,51,16,4,81,0,122,36.67,0.1
428,1.3248515129089355,0.11812343135425368,50,27,6,85,0,112,35.69,0.1
429,,0.5176296983675838,50,13,4,56,0,133,35.45,0.1
430,1.0815892219543457,0.18929175735496837,50,27,5,96,0,121,38.91,0.1
431,,0.5442001654869512,51,14,10,83,0,134,33.69,0.1
432,0.7873894572257996,0.5894088588180647,51,14,10,70,0,183,37.36,0.1
433,,0.3216280065248167,51,23,3,93,0,135,34.41,0.1
434,1.2301998138427734,0.4052442465066076,50,24,13,65,0,200,37.95,0.1
435,,0.4634039361943336,51,14,3,60,0,121,33.51,0.1
436,0.7600618004798889,0.5746071315503535,50,12,4,66,0,137,44.42,0.1
437,,0.5832218966562429,50,16,9,107,0,170,37.39,0.1
438,1.0103790760040283,0.23451908090261128,50,22,8,80,0,108,37.03,0.1
439,,0.642500544813907,51,14,6,101,0,218,37.72,0.1
440,1.27222740650177,0.457899972469831,51,23,11,138,0,151,38.34,0.1
441,,0.19707250404996554,51,24,6,70,0,126,37.45,0.1
442,0.8684288859367371,0.38940230573062284,51,20,12,95,0,130,37.14,0.1
443,,0.2398076657248709,51,20,5,55,0,120,35.58,0.1
444,1.1784255504608154,0.337609778925689,51,21,6,75,0,134,34.39,0.1
445,,0.4176961231815615,51,24,11,87,0,192,37.87,0.1
446,0.9116047620773315,0.5321646646522961,50,20,11,90,0,204,39.12,0.1
447,,0.18064564483472093,50,24,10,58,0,126,36.76,0.1
448,1.1500213146209717,0.5348295585542197,50,15,7,65,0,163,36.18,0.1
449,,0.29503280039946306,50,28,10,91,0,173,38.97,0.1
450,0.836726188659668,0.4386995421791735,51,17,6,65,0,156,35.97,0.1
451,,0.34668116613336314,50,21,9,56,0,147,36.77,0.1
452,1.1544705629348755,-0.05833054903355052,50,30,5,62,0,118,34.7,0.1
453,,0.26523683683770527,50,22,13,71,0,121,34.44,0.1
454,0.7476003170013428,0.45744309750927203,51,18,11,83,0,143,34.97,0.1
455,,0.5226564276901579,51,14,10,86,0,122,34.56,0.1
456,1.1861883401870728,0.4864343617303952,50,15,7,64,0,141,37.32,0.1
457,,0.35911688244076273,51,20,7,64,0,140,35.08,0.1
458,0.9802343249320984,0.28234731149060527,54,25,9,91,0,146,36.06,0.1
459,,0.28448412324451094,51,22,10,76,0,124,37.6,0.1
460,0.8662424683570862,0.12324259468029918,50,28,9,61,0,145,37.37,0.1
461,,0.13972761736421282,50,24,6,63,0,115,35.39,0.1
462,0.851714551448822,0.3706217790860051,50,20,5,100,0,123,34.23,0.1
463,,0.4247685407845669,51,18,11,62,0,149,38.91,0.1
464,1.2089402675628662,0.4274271593259168,50,22,11,64,0,200,35.37,0.1
465,,0.237174100043899,51,21,4,45,0,138,34.27,0.1
466,1.4717168807983398,0.430287122179873,50,16,4,76,0,116,35.71,0.1
467,,0.4691695449210582,51,15,10,77,0,131,34.42,0.1
468,1.0065001249313354,0.45160056060190956,52,15,7,60,0,136,34.89,0.1
469,,0.36811613665303916,51,23,8,75,0,161,37.02,0.1
470,0.807313084602356,0.22907232182280282,50,24,11,53,0,148,35.47,0.1
471,,0.35521739667578767,54,18,7,71,0,113,40.09,0.1
472,1.1251991987228394,0.4548276460678428,50,18,6,71,0,160,34.6,0.1
473,,0.3943935879000711,51,17,4,64,0,128,35.84,0.1
474,1.2266790866851807,0.16330751133606092,51,27,5,71,0,144,37.15,0.1
475,,0.28961472526434645,54,23,4,84,0,136,35.67,0.1
476,1.1699204444885254,0.5594749183008421,50,16,8,73,0,191,36.63,0.1
477,,0.502003947880817,50,21,11,75,0,206,37.72,0.1
478,0.9802194237709045,0.29145384094509375,50,22,9,73,0,132,35.18,0.1
479,,0.5517768486171148,50,17,15,85,0,171,37.52,0.1
480,1.3730661869049072,0.648309033067065,51,11,7,69,0,173,36.17,0.1
481,,0.4843374197293096,50,20,8,78,0,177,37.9,0.1
482,0.6889762282371521,0.6322533756854712,51,14,7,79,0,206,38.67,0.1
483,,0.2725134361700186,51,21,3,60,0,135,35.26,0.1
484,1.192750334739685,0.5177883641437775,51,16,12,89,0,144,34.56,0.1
485,,0.32971171368485863,50,21,6,80,0,132,38.16,0.1
486,1.0069067478179932,0.4567937682537528,50,15,6,56,0,130,34.61,0.1
487,,0.43914409631129864,51,25,12,98,0,200,38.28,0.1
488,0.9872010946273804,0.29959956431986157,50,24,6,68,0,163,38.27,0.1
489,,0.5627712947459864,52,14,8,104,0,132,35.8,0.1
490,0.7946197390556335,0.25214404586700817,50,21,7,65,0,126,39.2,0.1
491,,0.3049034182979314,50,22,6,63,0,141,35.56,0.1
492,0.97150719165802,0.48118978954871877,51,17,8,66,0,173,34.68,0.1
493,,0.2972997098651186,50,21,9,57,0,138,35.75,0.1
494,0.9440875053405762,0.3487180461750606,51,23,11,96,0,128,37.25,0.1
495,,0.30355681254744193,50,22,10,60,0,146,37.85,0.1
496,0.8348522186279297,0.48621636162759513,53,17,5,77,0,168,35.47,0.1
497,,0.43642844861727076,51,21,7,103,0,158,40.51,0.1
498,1.0074101686477661,0.4474771560955101,50,19,5,78,0,150,35.47,0.1
499,,0.3788733746553503,53,19,6,63,0,147,38.37,0.1
500,0.7967245578765869,0.44627595853107166,51,22,11,100,0,165,35.76,0.1
501,,0.2948311038035431,51,21,4,54,0,156,36.19,0.1
502,1.1438226699829102,0.471215886593864,51,17,5,64,0,161,37.33,0.1
503,,0.26983328717335386,51,25,8,73,0,155,37.86,0.1
504,1.0446710586547852,0.42869094545253955,50,16,3,57,0,145,35.08,0.1
505,,0.34916564004474704,51,24,9,62,0,176,35.68,0.1
506,0.8954178094863892,0.22642789977008265,51,21,6,63,0,114,36.21,0.1
507,,0.40396315712306513,52,20,6,80,0,157,35.47,0.1
508,1.3963514566421509,0.18361738124562949,50,22,6,53,0,121,38.55,0.1
509,,0.40816427075552136,52,19,6,74,0,147,37.79,0.1
510,0.7814213037490845,0.3777054745155721,52,19,4,54,0,160,33.71,0.1
511,,0.13173639962199132,54,25,3,45,0,145,38.01,0.1
512,1.2192511558532715,0.2975543329360103,53,24,4,77,0,153,37.8,0.1
513,,0.39544352050463627,52,18,8,59,0,149,34.12,0.1
514,1.4487684965133667,0.3529661363781997,51,20,5,53,0,149,33.57,0.1
515,,0.3610649604234513,50,18,7,82,0,134,37.27,0.1
516,1.097687840461731,0.6419531590777489,54,13,9,76,0,194,34.08,0.1
517,,0.3771367721941928,52,22,8,83,0,168,34.96,0.1
518,1.2387244701385498,0.5492871088912075,51,19,11,77,0,232,36.19,0.1
519,,0.36568716008084856,51,16,4,45,0,128,35.59,0.1
520,0.972263753414154,0.5891137120376199,50,20,13,105,0,252,38.95,0.1
521,,0.38610952849258007,50,19,4,63,0,156,34.73,0.1
522,1.227610468864441,0.1355270460284786,50,34,6,39,0,213,35.32,0.1
523,,0.4619045447328063,52,19,10,74,0,179,35.92,0.1
524,0.9055173397064209,0.4418916141293667,50,19,12,76,0,165,37.66,0.1
525,,0.2690117964518905,51,27,11,76,0,176,36.63,0.1
526,0.8430495262145996,0.30942285141086723,50,22,10,55,0,155,34.06,0.1
527,,0.48330593725386894,50,14,5,62,0,140,36.54,0.1
528,1.0465577840805054,0.28536896245031557,50,18,5,47,0,115,35.71,0.1
529,,0.35208730327986054,50,22,7,58,0,176,33.99,0.1
530,1.1588499546051025,0.17931981679947873,51,24,10,59,0,135,35.18,0.1
531,,-0.16115863632403865,52,27,6,46,0,101,34.27,0.1
532,0.9220318794250488,0.5243064525123012,50,16,8,73,0,165,35.11,0.1
533,,0.5162417884078943,52,18,12,53,0,189,38.65,0.1
534,1.1054801940917969,0.46723636308121186,50,20,8,97,0,160,35.21,0.1
535,,0.5503091966542211,50,18,10,78,0,200,36.38,0.1
536,1.0816855430603027,0.42573442986608767,51,17,4,58,0,135,37.02,0.1
537,,0.4384113878027944,52,19,9,65,0,165,38.47,0.1
538,0.8308835625648499,0.18870309260988916,51,26,8,58,0,160,39.51,0.1
539,,-0.17585203644312006,50,28,5,51,0,96,37.13,0.1
540,0.803354024887085,0.5054983771969441,53,15,4,66,0,151,34.93,0.1
541,,0.19864948531907875,50,25,11,65,0,138,34.9,0.1
542,1.238685965538025,0.5314551867965761,53,19,5,72,0,218,38.27,0.1
543,,0.41414415026352336,50,20,9,56,0,169,41.14,0.1
544,1.0430562496185303,0.3376993149406817,52,20,4,66,0,134,39.92,0.1
545,,0.16331786472519474,50,30,13,59,0,164,37.71,0.1
546,1.006859302520752,-0.16006876077454135,51,31,7,54,0,120,34.83,0.1
547,,0.37805426215370064,51,24,7,82,0,181,35.87,0.1
548,1.094990849494934,0.5568158089478058,54,17,7,63,0,209,35.12,0.1
549,,0.3337585631431352,51,21,11,50,0,163,36.61,0.1
550,0.9613969326019287,0.49209168643950113,51,18,11,60,0,179,33.78,0.1
551,,0.3113097331154446,51,25,8,43,0,197,34.73,0.1
552,1.1625738143920898,0.4855943239208601,51,20,11,61,0,201,35.68,0.1
553,,0.48139778455314874,51,18,9,64,0,178,34.45,0.1
554,1.044410228729248,0.5392929519424371,51,15,10,64,0,178,36.0,0.1
555,,0.18897564363679295,50,26,12,47,0,152,35.9,0.1
556,1.1239334344863892,0.41724044925787773,52,19,6,85,0,143,36.26,0.1
557,,0.41875191541911355,50,18,7,70,0,141,36.23,0.1
558,0.7754626274108887,0.44941105754340654,50,20,9,49,0,194,34.25,0.1
559,,0.2901841335432345,50,27,7,65,0,182,35.15,0.1
560,1.2287670373916626,0.4485263152543608,51,19,10,63,0,167,37.19,0.1
561,,0.33145082258398334,50,18,1,62,0,121,33.79,0.1
562,0.6621849536895752,0.31195616540266996,50,19,9,71,0,110,37.44,0.1
563,,0.39757807845138443,52,26,8,74,0,214,35.92,0.1
564,1.0548558235168457,0.4196112972680773,51,21,16,61,0,176,34.95,0.1
565,,0.41380538744009926,51,20,9,51,0,184,36.99,0.1
566,0.9324579238891602,0.11941487821699857,51,25,6,39,0,145,35.15,0.1
567,,0.33665182670858534,50,25,4,60,0,187,35.05,0.1
568,0.8845456838607788,0.4735648274567602,52,20,12,61,0,205,36.06,0.1
569,,0.6454301160171874,50,18,8,83,0,279,34.55,0.1
570,0.9364256858825684,0.4673594250701688,50,16,6,49,0,171,34.51,0.1
571,,0.3904965994580402,50,19,6,69,0,134,33.86,0.1
572,0.9427920579910278,0.5521374106224192,50,15,2,92,0,154,34.45,0.1
573,,0.3156276219659017,51,20,7,63,0,131,34.82,0.1
574,0.9750335216522217,0.5210810021765178,50,15,10,71,0,146,33.93,0.1
575,,0.5931563310403194,51,18,8,98,0,222,38.99,0.1
576,0.8791133761405945,0.5277313372110854,52,16,9,74,0,159,37.66,0.1
577,,0.3456357474747278,51,25,5,91,0,158,37.4,0.1
578,1.0530763864517212,0.4107131699823958,53,26,14,126,0,185,40.04,0.1
579,,0.09440266478953503,51,27,7,69,0,126,34.61,0.1
580,1.0776392221450806,0.5779821029897779,51,14,14,79,0,159,34.73,0.1
581,,0.369158923954729,50,25,12,116,0,143,36.33,0.1
582,0.9707109928131104,0.38713583730853224,51,25,10,104,0,166,35.14,0.1
583,,0.4500694005755119,50,20,9,90,0,158,34.11,0.1
584,1.0756914615631104,0.34642781517481347,50,22,12,66,0,153,34.97,0.1
585,,0.4196512684066046,51,18,3,88,0,132,36.27,0.1
586,1.406482219696045,0.5597887891601856,51,13,9,63,0,145,35.48,0.1
587,,0.4138875664997306,50,29,14,95,0,244,35.92,0.1
588,0.708619236946106,0.47449173312090454,50,20,7,90,0,171,36.57,0.1
589,,0.5130420038841839,51,22,7,114,0,200,37.26,0.1
590,1.0640414953231812,0.5825055050143392,50,14,10,85,0,153,37.4,0.1
591,,0.5215121768404898,50,21,10,111,0,199,35.38,0.1
592,1.1616780757904053,0.5973588987167328,50,14,10,92,0,161,33.89,0.1
593,,0.2115171115757783,50,30,11,78,0,174,40.61,0.1
594,1.0444254875183105,0.4705310653031981,51,26,12,126,0,214,35.13,0.1
595,,0.32081125337706207,50,24,9,73,0,155,34.26,0.1
596,1.1479625701904297,0.4115849041985257,52,20,9,72,0,159,36.54,0.1
597,,0.32382126472156453,50,24,7,83,0,170,34.36,0.1
598,0.7746275663375854,0.5469080220108348,50,18,11,94,0,183,37.58,0.1
599,,0.41088649653367154,51,21,11,82,0,148,38.84,0.1
600,1.5109412670135498,0.5216124578275939,50,18,10,93,0,155,37.03,0.1
601,,0.39820836094675593,51,20,9,76,0,143,35.56,0.1
602,0.7990237474441528,0.4973856072054921,51,19,11,84,0,170,36.85,0.1
603,,0.4796507778517942,52,20,7,90,0,172,36.1,0.1
604,1.0918196439743042,0.4672558196813536,50,18,8,85,0,149,34.24,0.1
605,,0.31212472766029653,51,23,7,69,0,153,34.14,0.1
606,1.1446075439453125,0.1557982160158793,50,28,8,60,0,152,34.21,0.1
607,,0.488402970798552,50,16,5,73,0,138,36.53,0.1
608,0.8945809602737427,0.4050774124228569,50,24,10,78,0,190,35.58,0.1
609,,0.44976756197138407,53,22,14,89,0,179,36.99,0.1
610,0.6885191202163696,0.686299755082712,50,15,10,133,0,227,40.92,0.1
611,,0.43318391188144595,50,19,4,78,0,149,34.25,0.1
612,0.930993914604187,0.6654687213932438,51,17,11,144,0,250,38.14,0.1
613,,0.33119032101435847,50,28,15,80,0,188,36.9,0.1
614,0.7616169452667236,0.39638301063101544,50,26,10,97,0,185,35.55,0.1
615,,0.24416724462142844,50,33,11,104,0,192,36.68,0.1
616,1.0199116468429565,0.36058794029136704,50,27,8,101,0,180,39.3,0.1
617,,0.6343679646285694,51,15,11,112,0,180,42.08,0.1
618,1.0534892082214355,0.47319421131413986,50,17,9,75,0,139,36.1,0.1
619,,0.2463179241690993,51,25,7,75,0,135,34.99,0.1
620,0.957734227180481,0.24962543321485667,51,22,7,67,0,122,33.39,0.1
621,,0.5556112645425894,53,21,11,120,0,212,34.43,0.1
622,1.0138206481933594,0.43138851313141946,51,22,5,86,0,164,35.93,0.1
623,,0.4949104429108082,50,17,6,83,0,155,34.9,0.1
624,0.8805593252182007,0.3928590058800884,50,19,4,99,0,132,37.58,0.1
625,,0.35940461027440673,50,21,8,73,0,146,34.77,0.1
626,1.05120849609375,0.39889068550866447,51,26,11,73,0,215,37.05,0.1
627,,0.329479723616048,50,24,10,89,0,144,39.23,0.1
628,1.5997679233551025,0.3155095540162307,50,19,7,63,0,130,36.72,0.1
629,,0.5934607646871864,51,14,7,79,0,177,33.86,0.1
630,1.1868886947631836,0.6072984333188297,52,13,9,109,0,150,35.36,0.1
631,,0.37295503269802105,53,21,7,69,0,155,34.74,0.1
632,0.8460028171539307,0.3993687436763681,53,17,10,57,0,135,37.36,0.1
633,,0.23426935907487426,50,26,8,61,0,168,36.93,0.1
634,1.4390692710876465,0.4681999305686319,51,17,5,72,0,151,37.37,0.1
635,,0.33084066402372725,51,21,8,65,0,143,36.65,0.1
636,1.0312223434448242,0.4433057892957842,53,23,18,85,0,195,35.73,0.1
637,,0.39058055179526996,50,19,14,52,0,146,36.93,0.1
638,0.7896825671195984,0.3644402577493643,50,21,7,69,0,159,34.36,0.1
639,,0.33793950834599834,52,25,8,88,0,160,37.93,0.1
640,1.1975263357162476,0.5349753374228086,50,16,6,77,0,165,36.67,0.1
641,,0.36832648809058194,52,21,9,59,0,162,37.56,0.1
642,1.3443342447280884,0.4620247695283575,50,19,9,71,0,161,36.62,0.1
643,,0.4168856421147377,51,19,4,75,0,149,37.52,0.1
644,0.9854245781898499,0.656337688822084,50,12,6,103,0,168,36.46,0.1
645,,0.4936154798286594,52,18,6,98,0,161,35.67,0.1
646,1.176587700843811,0.19128005058448735,50,25,8,63,0,130,36.82,0.1
647,,0.2824239587212832,54,26,7,65,0,182,34.67,0.1
648,1.1248717308044434,0.3754268294216564,50,19,7,72,0,134,36.07,0.1
649,,0.5119755151059379,50,17,8,81,0,155,33.52,0.1
650,0.9555230140686035,0.17879049305083938,51,23,6,48,0,129,34.96,0.1
651,,0.5022524122118454,50,25,9,97,0,247,35.16,0.1
652,0.7595747113227844,0.6679738190278723,50,10,12,80,0,134,45.02,0.1
653,,0.3259841673843304,50,21,9,58,0,142,35.02,0.1
654,1.0843517780303955,-0.2819006822305438,51,32,10,27,0,121,36.86,0.1
655,,0.5236867460746345,50,18,7,91,0,164,35.88,0.1
656,0.8703104257583618,0.32350840314226714,51,22,7,85,0,132,35.81,0.1
657,,0.45702849653876476,51,20,8,77,0,168,38.43,0.1
658,1.1523064374923706,0.26996264411146853,50,22,6,56,0,144,33.71,0.1
659,,0.28762989067728745,50,21,7,54,0,141,35.24,0.1
660,0.6094614863395691,0.3098056839702479,51,24,11,81,0,145,35.52,0.1
661,,0.5469396626024472,51,16,4,89,0,170,38.58,0.1
662,0.9910193681716919,0.5647537743930074,51,18,9,121,0,199,38.03,0.1
663,,0.4951865791804355,51,17,9,77,0,156,37.11,0.1
664,0.9659394025802612,0.32853976955680597,51,22,15,70,0,144,37.31,0.1
665,,0.5429072566379892,50,17,8,99,0,164,35.43,0.1
666,1.2694456577301025,0.5365560438385258,50,16,2,110,0,154,35.01,0.1
667,,0.3227442551993477,50,26,11,76,0,173,38.77,0.1
668,1.0573945045471191,0.3235474450557938,50,24,7,71,0,164,34.58,0.1
669,,0.4210961174683571,50,22,9,93,0,154,35.58,0.1
670,1.0780929327011108,0.39854920838962876,50,25,11,98,0,172,38.12,0.1
671,,0.5642601090464201,51,21,12,100,0,238,38.2,0.1
672,1.4599229097366333,0.525918819763538,51,21,12,118,0,188,39.26,0.1
673,,0.3610832281561455,51,25,11,77,0,175,37.62,0.1
674,0.8981382250785828,0.47658816424441985,52,24,11,82,0,230,35.81,0.1
675,,0.6194235264362634,50,14,9,103,0,169,34.3,0.1
676,0.6954238414764404,0.19938945353008772,50,22,7,55,0,122,35.72,0.1
677,,0.315948627966539,51,30,11,103,0,187,38.47,0.1
678,1.1546266078948975,0.41855548682706467,51,20,12,72,0,154,36.94,0.1
679,,0.20086006961645497,50,29,12,74,0,151,37.37,0.1
680,1.1092863082885742,0.34995189976016405,51,24,7,88,0,157,35.32,0.1
681,,0.4210807010164175,51,21,11,98,0,144,38.79,0.1
682,0.8927579522132874,0.45607650608073136,50,21,7,83,0,174,39.43,0.1
683,,0.1619932001003133,50,29,5,75,0,152,34.93,0.1
684,0.7824538946151733,0.48865917012973475,51,19,12,79,0,166,34.78,0.1
685,,0.46912351335012814,51,22,6,104,0,179,37.49,0.1
686,0.9643520712852478,0.3714951034600999,51,21,9,67,0,156,36.52,0.1
687,,0.4326280283950419,51,19,6,86,0,153,36.96,0.1
688,1.3132765293121338,0.32730374164453135,51,27,15,89,0,166,35.0,0.1
689,,0.6042508862862734,50,15,6,85,0,185,35.51,0.1
690,1.3612430095672607,0.5129700968797924,51,21,16,123,0,184,41.42,0.1
691,,0.4289704769037746,51,23,15,84,0,180,38.51,0.1
692,1.1346977949142456,0.6522298703320462,51,14,9,92,0,215,34.87,0.1
693,,0.5749465391075167,50,18,6,115,0,185,38.1,0.1
694,0.8199989795684814,0.37218203896505786,50,24,14,75,0,173,36.93,0.1
695,,0.40242251456610423,52,22,6,74,0,179,37.89,0.1
696,1.1920013427734375,0.5674844612212042,51,19,6,117,0,204,39.36,0.1
697,,0.45661586575246726,51,16,6,56,0,145,34.34,0.1
698,0.9380512237548828,0.17716169533114104,52,27,7,71,0,141,35.01,0.1
699,,0.24401783703835664,53,30,12,77,0,185,37.01,0.1
700,1.0656136274337769,0.41224952591272723,52,28,13,104,0,220,36.85,0.1
701,,0.44417192805064265,51,23,14,103,0,166,36.62,0.1
702,0.9311192631721497,0.4734691763746661,50,22,7,111,0,179,40.82,0.1
703,,0.5179784226494739,50,19,13,103,0,187,41.18,0.1
704,1.101888656616211,0.5953784556806809,52,16,10,88,0,198,39.01,0.1
705,,0.47240152166627825,52,18,9,93,0,154,37.3,0.1
706,1.3300533294677734,0.3652119138115899,50,32,15,84,0,238,34.79,0.1
707,,0.42609346743587884,50,23,8,95,0,165,34.76,0.1
708,1.0820248126983643,0.5453386026646145,51,18,9,114,0,166,37.54,0.1
709,,0.5309019107558761,50,17,10,84,0,166,37.06,0.1
710,0.9147002100944519,0.5413816667599076,50,17,16,64,0,186,36.75,0.1
711,,0.36557344018419097,50,19,9,51,0,142,36.2,0.1
712,1.3854153156280518,0.42806898662801185,52,18,10,69,0,145,33.34,0.1
713,,0.5042342411513632,50,21,12,109,0,192,37.26,0.1
714,0.7457407116889954,0.44658359003196857,51,17,8,73,0,138,33.16,0.1
715,,0.33823801304324647,51,21,7,75,0,145,34.6,0.1
716,0.7114840745925903,0.532820625472281,53,19,10,105,0,181,35.01,0.1
717,,0.20522534294679282,51,26,4,90,0,135,33.64,0.1
718,0.7601233124732971,0.4195868828035302,50,20,9,90,0,156,36.27,0.1
719,,0.5381175905135099,50,16,6,84,0,159,37.87,0.1
720,1.162178635597229,0.46362365910605324,51,17,9,70,0,153,36.96,0.1
721,,0.611199635517545,50,20,11,108,0,247,40.79,0.1
722,1.0316210985183716,0.10333582187600987,50,25,4,54,0,124,34.37,0.1
723,,0.039219019333226905,52,28,8,63,0,120,32.76,0.1
724,1.1349738836288452,0.2646408887994477,50,27,6,69,0,170,34.51,0.1
725,,0.372133275324037,50,24,10,90,0,161,34.67,0.1
726,1.120570182800293,0.6739231078210864,51,11,12,84,0,170,36.94,0.1
727,,0.30790983534520283,51,22,8,52,0,165,35.25,0.1
728,0.8110208511352539,0.5193677085172824,51,19,8,84,0,188,36.7,0.1
729,,0.47506726684848694,50,17,9,75,0,144,33.96,0.1
730,0.9482603669166565,0.27169404953329823,51,24,9,63,0,151,33.4,0.1
731,,0.12030489143552751,51,22,7,41,0,122,36.78,0.1
732,1.1319149732589722,0.414286709146629,50,22,6,97,0,163,36.31,0.1
733,,0.24309659160597694,51,24,10,75,0,135,36.66,0.1
734,1.2854208946228027,0.24413806915653458,52,24,5,62,0,155,35.9,0.1
735,,-0.06329591782932925,51,38,8,66,0,158,34.84,0.1
736,1.2366167306900024,0.5789796718907174,50,19,16,116,0,191,38.19,0.1
737,,0.5838720759987809,50,16,14,105,0,191,36.46,0.1
