episode,loss,average reward,conflicts,LoS,instructions,action LEFT,action RIGHT,action DIRECT,action LNAV,duration,epsilon
334,3.333366870880127,-0.8311498570742751,51,19,65,19,9,0,37,32.76,0.1
335,,-0.6441076460586105,50,16,62,12,14,0,36,33.87,0.1
336,2.6069717407226562,-1.32640063393845,50,22,58,16,6,0,36,34.45,0.1
337,,-0.9624903390112358,50,20,65,11,14,0,40,33.88,0.1
338,2.756274938583374,-1.2594766415181733,50,21,60,22,10,0,28,34.6,0.1
339,,-0.6732537632911189,50,22,84,18,11,0,55,33.83,0.1
340,2.6300296783447266,-0.6379660507889153,50,16,66,16,9,0,41,34.16,0.1
341,,-0.9603267484433324,50,20,67,13,13,0,41,35.54,0.1
342,2.8683249950408936,-0.792562966459878,51,19,69,17,11,0,41,40.88,0.1
343,,-1.1400070790641772,51,23,69,13,11,0,45,33.13,0.1
344,2.6526565551757812,-0.7932915614693781,51,20,71,14,10,0,47,34.12,0.1
345,,-0.8417521801038248,53,22,77,25,10,0,42,33.14,0.1
346,2.873657464981079,-0.7541944697646092,51,17,64,13,9,0,42,32.14,0.1
347,,-0.7985775825760419,50,17,61,14,10,0,37,34.94,0.1
348,2.8586604595184326,-0.3884978988119957,52,16,75,15,12,0,48,34.97,0.1
349,,-0.6884594018853336,51,18,67,12,14,0,41,32.9,0.1
